Filename,Row,Columm,StartTime,EndTime,Completed
BNG(sonar)_OpenML,1000000,60,1691119791.415744,0,-22
BNG(sonar)_OpenML,1000000,60,1691119791.415744,1691119791.5851202,0
BNG(sonar_COMMA_nominal_COMMA_1000000)_OpenML,1000000,60,1691119796.0110903,0,-22
BNG(sonar_COMMA_nominal_COMMA_1000000)_OpenML,1000000,60,1691119796.0110903,1691119796.173326,0
BNG(soybean)_OpenML,1000000,35,1691119799.096498,0,-22
BNG(soybean)_OpenML,1000000,35,1691119799.096498,1691119799.1942294,0
BNG(spambase)_OpenML,1000000,57,1691119803.156266,0,-22
BNG(spambase)_OpenML,1000000,57,1691119803.156266,1691119803.3102198,0
BNG(spect_test)_OpenML,1000000,22,1691119805.6584399,0,-22
BNG(spect_test)_OpenML,1000000,22,1691119805.6584399,1691119805.7219293,0
BNG(spectf_test)_OpenML,1000000,44,1691119811.0813327,0,-22
BNG(spectf_test)_OpenML,1000000,44,1691119811.0813327,1691119811.2033443,0
BNG(trains)_OpenML,1000000,32,1691119814.2961626,0,-22
BNG(trains)_OpenML,1000000,32,1691119814.2961626,1691119814.387115,0
BNG(vehicle)_OpenML,1000000,18,1691119817.0272434,0,-22
BNG(vehicle)_OpenML,1000000,18,1691119817.0272434,1691119817.0795038,0
BNG(vehicle_COMMA_nominal_COMMA_1000000)_OpenML,1000000,18,1691119819.0347824,0,-22
BNG(vehicle_COMMA_nominal_COMMA_1000000)_OpenML,1000000,18,1691119819.0347824,1691119819.0871992,0
BNG(vote)_OpenML,131072,16,1691119820.2651832,0,-22
BNG(vote)_OpenML,0,0,0,0,-23
BNG(vowel)_OpenML,1000000,12,1691123472.582303,0,-22
BNG(vowel)_OpenML,1000000,12,1691123472.582303,1691123472.6959796,0
BNG(waveform-5000)_OpenML,1000000,40,1691123477.5295103,0,-22
BNG(waveform-5000)_OpenML,1000000,40,1691123477.5295103,1691123477.6410103,0
BNG(waveform-5000_COMMA_nominal_COMMA_1000000)_OpenML,1000000,40,1691123481.0714283,0,-22
BNG(waveform-5000_COMMA_nominal_COMMA_1000000)_OpenML,1000000,40,1691123481.0714283,1691123481.1703832,0
BNG(wine)_OpenML,1000000,13,1691123483.329194,0,-22
BNG(wine)_OpenML,1000000,13,1691123483.329194,1691123483.3658848,0
BNG(wine_quality)_OpenML,531441,11,1691123484.8312006,0,-22
BNG(wine_quality)_OpenML,531441,11,1691123484.8312006,1691123484.848992,0
BNG(wisconsin)_OpenML,1000000,32,1691123488.5633252,0,-22
BNG(wisconsin)_OpenML,1000000,32,1691123488.5633252,1691123488.6450853,0
BNG(zoo)_OpenML,1000000,16,1691123490.4989932,0,-22
BNG(zoo)_OpenML,1000000,16,1691123490.4989932,1691123490.5417993,0
BNG(zoo_COMMA_nominal_COMMA_1000000)_OpenML,1000000,17,1691123492.48275,0,-22
BNG(zoo_COMMA_nominal_COMMA_1000000)_OpenML,1000000,17,1691123492.48275,1691123492.5287886,0
Buzzinsocialmedia_Twitter_OpenML,583250,77,1691123496.8946524,0,-22
Buzzinsocialmedia_Twitter_OpenML,583250,77,1691123496.8946524,1691123497.0101688,0
Click_prediction_small_OpenML,399482,11,1691123498.451417,0,-22
Click_prediction_small_OpenML,399482,11,1691123498.451417,1691123498.4656277,0
CovPokElec_OpenML,1455525,72,1691123505.6494222,0,-22
CovPokElec_OpenML,1455525,72,1691123505.6494222,1691123505.9151666,0
CreditCardSubset_OpenML,14240,30,1691123507.075285,0,-22
CreditCardSubset_OpenML,0,0,0,0,-23
Diabetes130US_OpenML,101766,49,1691127107.3952744,0,-22
Diabetes130US_OpenML,101766,49,1691127107.3952744,1691130365.5858452,1
Hyperplane_10_1E-3_OpenML,1000000,10,1691130382.0104563,0,-22
Hyperplane_10_1E-3_OpenML,1000000,10,1691130382.0104563,1691130382.0970674,0
Hyperplane_10_1E-4_OpenML,1000000,10,1691130383.8083124,0,-22
Hyperplane_10_1E-4_OpenML,1000000,10,1691130383.8083124,1691130383.8392148,0
KDDCup99_OpenML,494020,41,1691130385.8228867,0,-22
KDDCup99_OpenML,494020,41,1691130385.8228867,1691130385.8778188,0
KDDCup99_full_OpenML,4898431,41,1691130396.571758,0,-22
