Filename,Row,Columm,StartTime,EndTime,Completed,TotalTime,Memory_Physical_Median,Memory_Virtual_Median,Memory_Physical_Max,Memory_Virtual_Max
BNG(letter_COMMA_1000_COMMA_5)_OpenML,1000000,16,1686482927,1686483053,1,126,7320.421875,39529.77734,7320.485938,39569
BNG(letter_COMMA_10000_COMMA_1)_OpenML,1000000,16,1686483737,1686483864,1,127,7319.625,39689.77734,7443.874609,40398
BNG(letter_COMMA_10000_COMMA_10)_OpenML,1000000,16,1686484060,1686484185,1,125,7319.515625,39849.77734,7408.888281,40554
BNG(letter_COMMA_10000_COMMA_5)_OpenML,1000000,16,1686483899,1686484026,1,127,7319.738281,39689.77734,7420.595313,40514
BNG(letter_COMMA_5000_COMMA_1)_OpenML,1000000,16,1686483254,1686483380,1,126,7319.539063,39689.77734,7319.539063,39729
BNG(letter_COMMA_5000_COMMA_10)_OpenML,1000000,16,1686483575,1686483700,1,125,7320.585938,39689.77734,7413.358984,40805
BNG(letter_COMMA_5000_COMMA_5)_OpenML,1000000,16,1686483417,1686483541,1,124,7319.945313,39689.77734,7410.042578,40719
BNG(letter_COMMA_nominal_COMMA_1000000)_OpenML,1000000,16,1686448255,1686448471,1,216,2022.957031,23151.18359,2391.358594,23550
BNG(letter)_OpenML,1000000,16,1686459785,1686459916,1,131,4180.972656,25533.49219,4596.077734,25975
BNG(libras_move)_OpenML,1000000,90,1686476881,1686477028,1,147,7247.808594,38770.52734,7271.785156,40248
BNG(lymph_COMMA_1000_COMMA_1)_OpenML,1000000,18,1686487022,1686487142,1,120,7322.316406,40169.77734,7411.324219,40523
BNG(lymph_COMMA_1000_COMMA_10)_OpenML,1000000,18,1686487291,1686487412,1,121,7322.253906,40169.77734,7411.088281,40630
BNG(lymph_COMMA_10000_COMMA_1)_OpenML,1000000,18,1686487856,1686487985,1,129,7320.863281,40169.77734,7321.457031,41576
BNG(lymph_COMMA_10000_COMMA_10)_OpenML,1000000,18,1686488143,1686488261,1,118,7324.851563,40169.77734,7410.419141,40458
BNG(lymph_COMMA_10000_COMMA_5)_OpenML,1000000,18,1686488010,1686488132,1,122,7321.253906,40169.77734,7401.574609,40401
BNG(lymph_COMMA_5000_COMMA_1)_OpenML,1000000,18,1686487425,1686487571,1,146,7322.390625,40169.77734,7408.697266,41724
BNG(lymph_COMMA_5000_COMMA_10)_OpenML,1000000,18,1686487720,1686487843,1,123,7321.292969,40169.77734,7413.527734,40550
BNG(lymph_COMMA_nominal_COMMA_1000000)_OpenML,1000000,18,1686448663,1686448803,1,140,1870.024219,22836.935550000002,2338.651563,23334
BNG(lymph)_OpenML,1000000,18,1686460236,1686460407,1,171,4314.15625,25863.65234,4925.194531,27430
BNG(mfeat-fourier_COMMA_nominal_COMMA_1000000)_OpenML,1000000,76,1686448871,1686449010,1,139,2123.077344,23482.06758,2892.853516,24619
BNG(mfeat-fourier)_OpenML,1000000,76,1686460576,1686460709,1,133,4544.371094,26771.35938,5319.252344,27578
BNG(mfeat-karhunen_COMMA_nominal_COMMA_1000000)_OpenML,1000000,64,1686449072,1686449211,1,139,2156.585938,23476.64453,3090.634375,24737
BNG(mfeat-zernike_COMMA_nominal_COMMA_1000000)_OpenML,1000000,47,1686449586,1686449780,1,194,2475.695313,23719.61719,2806.1875,25955
BNG(mfeat-zernike)_OpenML,1000000,47,1686461340,1686461485,1,145,4550.011719,27383.24883,5276.157813,30088
BNG(page-blocks)_OpenML,295245,10,1686462382,1686462426,1,44,4554.7714845,27306.955275,4695.742188,30181
BNG(pbc)_OpenML,1000000,18,1686474510,1686474674,1,164,6852.863281,36082.77734,6875.035156,36154
BNG(pendigits_COMMA_nominal_COMMA_1000000)_OpenML,1000000,16,1686451128,1686451329,1,201,4062.4490235000003,23999.230470000002,4495.657813,24844
BNG(pendigits)_OpenML,1000000,16,1686462674,1686462839,1,165,4659.146094,27680.00781,5246.222266,29081
BNG(pharynx)_OpenML,1000000,10,1686475340,1686475436,1,96,6856.78125,36275.77734,7015.183203,39072
BNG(primary-tumor)_OpenML,1000000,17,1686471688,1686471846,1,158,6733.308594,34537.52734,6739.203906,35047
BNG(puma32H)_OpenML,1000000,32,1686477301,1686477434,1,133,7253.949219,38866.77734,7254.926953,40240
BNG(pwLinear)_OpenML,177147,10,1686475929,1686475943,1,14,7209.574219,37490.77734,7209.887891,38822
BNG(satellite_image)_OpenML,1000000,36,1686476328,1686476467,1,139,7210.839844,37490.52734,7234.171875,39141
BNG(satimage)_OpenML,1000000,36,1686472915,1686473054,1,139,6846.074219,35365.02734,6846.09375,36402
BNG(segment)_OpenML,1000000,19,1686451676,1686451845,1,169,3815.6392575,23420.9625,4398.900391,28303
BNG(sick_COMMA_nominal_COMMA_1000000)_OpenML,1000000,29,1686451867,1686452218,1,351,4702.308203,24288.07891,4796.772656,24356
BNG(sonar_COMMA_nominal_COMMA_1000000)_OpenML,1000000,60,1686452312,1686452487,1,175,4026.63125,23586.44531,4485.659375,26104
BNG(sonar)_OpenML,1000000,60,1686463513,1686463659,1,146,4810.128906,28545.30469,5412.810938,29189
BNG(spect_test)_OpenML,1000000,22,1686472179,1686472380,1,201,6817.066406,34534.77734,6817.172266,34576
BNG(SPECT)_OpenML,1000000,22,1686477446,1686477599,1,153,7253.46875,38866.27734,7365.298828,38908
BNG(spectf_test)_OpenML,1000000,44,1686472500,1686472656,1,156,6839.1292969999995,34981.77734,6839.429688,36007
BNG(SPECTF)_OpenML,1000000,44,1686477766,1686477928,1,162,7254.042969,39314.27734,7254.667578,40973
BNG(trains)_OpenML,1000000,32,1686453877,1686453997,1,120,3978.296875,23395.60547,4300.711719,23719
BNG(vehicle_COMMA_nominal_COMMA_1000000)_OpenML,1000000,18,1686454165,1686454364,1,199,4237.597656,23654.5625,4570.016406,24001
BNG(vehicle)_OpenML,1000000,18,1686464190,1686464410,1,220,5339.8324219999995,29309.20703,5435.224219,29385
BNG(vote)_OpenML,131072,16,1686454542,1686454561,1,19,3812.7703125,23195.30332,3874.015625,25315
BNG(vowel)_OpenML,1000000,12,1686477068,1686477194,1,126,7248.894531,38867.02734,7447.0375,42505
BNG(waveform-5000_COMMA_nominal_COMMA_1000000)_OpenML,1000000,40,1686455315,1686455449,1,134,4087.652344,23441.14844,4572.528906,23967
BNG(wine)_OpenML,1000000,13,1686473131,1686473276,1,145,6844.9375,35364.27734,6845.017188,35407
BNG(wisconsin)_OpenML,1000000,32,1686473555,1686473721,1,166,6846.609375,35810.77734,6869.128906,37401
BNG(zoo_COMMA_nominal_COMMA_1000000)_OpenML,1000000,17,1686455463,1686455584,1,121,3962.714844,23336.20703,4321.277344,23695
BNG(zoo)_OpenML,1000000,16,1686464847,1686465075,1,228,5408.137695,29770.4375,5514.384375,29846
CovPokElec_OpenML,1455525,72,1686455612,1686457696,1,2084,5111.6550785,25694.57969,5150.565625,28648
Diabetes130US_OpenML,101766,49,1686490680,1686490691,1,11,7427.875,40558.02734,7467.869922,40819
Hyperplane_10_1E-3_OpenML,1000000,10,1686457850,1686457956,1,106,4043.933594,24683.75,4362.760547,28097
Hyperplane_10_1E-4_OpenML,1000000,10,1686458000,1686458108,1,108,4070.691406,24691.39063,4465.925781,28150
LED(50000)_OpenML,1000000,24,1686458123,1686458249,1,126,4156.355469,24777.23438,4478.241406,26234
RandomRBF_0_0_OpenML,1000000,10,1686458376,1686458518,1,142,4116.492188,24820.16016,4728.172656,28660
RandomRBF_10_1E-3_OpenML,1000000,10,1686458571,1686458708,1,137,4120.609375,24822.85547,4802.272656,29765
RandomRBF_10_1E-4_OpenML,1000000,10,1686458741,1686458865,1,124,4104.3214845,24907.723245,4800.835938,29377
RandomRBF_50_1E-3_OpenML,1000000,10,1686458894,1686459015,1,121,4099.609375,24960.30859,4482.492969,28873
RandomRBF_50_1E-4_OpenML,1000000,10,1686459069,1686459211,1,142,4139.583789,25104.137694999998,4882.110156,27074
spoken-arabic-digit_OpenML,263256,14,1686488286,1686488320,1,34,7346.222656,40169.77734,7415.353125,42141
