Filename,Time,ARI
BNG(heart-c_COMMA_nominal_COMMA_1000000)_OpenML,73.20235466957092,0.2030542299024038
BNG(heart-h_COMMA_nominal_COMMA_1000000)_OpenML,73.12785840034485,0.21010221220653583
BNG(heart-statlog_COMMA_nominal_COMMA_1000000)_OpenML,71.63077211380005,0.1521903221648192
BNG(hepatitis_COMMA_nominal_COMMA_1000000)_OpenML,94.5089054107666,-0.02791799119822103
BNG(hypothyroid_COMMA_nominal_COMMA_1000000)_OpenML,127.56919956207275,0.005421999213160647
BNG(kr-vs-kp)_OpenML,165.51734471321106,0.006065227262703769
BNG(kr-vs-kp_COMMA_10000_COMMA_1)_OpenML,165.94966220855713,-2.6918004042784843e-05
BNG(kr-vs-kp_COMMA_10000_COMMA_10)_OpenML,166.17830348014832,-3.1103645351370843e-05
BNG(kr-vs-kp_COMMA_10000_COMMA_5)_OpenML,165.51070880889893,-3.6226934328184254e-05
BNG(kr-vs-kp_COMMA_1000_COMMA_1)_OpenML,165.73377990722656,-3.056008992252831e-05
BNG(kr-vs-kp_COMMA_1000_COMMA_10)_OpenML,164.9998848438263,-1.9007726820123333e-05
BNG(kr-vs-kp_COMMA_1000_COMMA_5)_OpenML,165.3744432926178,-1.8825879397729102e-05
BNG(kr-vs-kp_COMMA_5000_COMMA_1)_OpenML,165.6961395740509,-4.4937777726821515e-05
BNG(kr-vs-kp_COMMA_5000_COMMA_10)_OpenML,165.3885498046875,-3.084839046843372e-05
BNG(kr-vs-kp_COMMA_5000_COMMA_5)_OpenML,165.45429849624634,-3.1103645351370843e-05
BNG(labor)_OpenML,95.41980481147766,-0.022821977843540526
BNG(labor_COMMA_nominal_COMMA_1000000)_OpenML,83.6872022151947,0.4779745923150828
BNG(letter)_OpenML,116.74570965766907,0.0007904307209143152
BNG(letter_COMMA_10000_COMMA_1)_OpenML,116.6657783985138,0.001189108702450932
BNG(letter_COMMA_10000_COMMA_10)_OpenML,116.63663482666016,0.0013826961986738511
BNG(letter_COMMA_10000_COMMA_5)_OpenML,116.73700547218323,0.001235846113397601
BNG(letter_COMMA_1000_COMMA_1)_OpenML,116.67184901237488,0.0011905854653937158
BNG(letter_COMMA_1000_COMMA_10)_OpenML,117.03520965576172,0.00043648839696813394
BNG(letter_COMMA_1000_COMMA_5)_OpenML,116.31038689613342,0.0007318170316273506
BNG(letter_COMMA_5000_COMMA_1)_OpenML,116.60248613357544,0.0013352533255594273
BNG(letter_COMMA_5000_COMMA_10)_OpenML,116.4974913597107,0.0014101792207505352
BNG(letter_COMMA_5000_COMMA_5)_OpenML,116.41224718093872,0.0013256117865684458
BNG(letter_COMMA_nominal_COMMA_1000000)_OpenML,84.61968517303467,0.0012728932954740979
BNG(libras_move)_OpenML,654.2332956790924,3.076820966621812e-08
BNG(lymph)_OpenML,93.67920660972595,0.09332792786964138
BNG(lymph_COMMA_10000_COMMA_1)_OpenML,94.41450786590576,0.027476749307253093
BNG(lymph_COMMA_10000_COMMA_10)_OpenML,94.15309023857117,0.00011771215907926026
BNG(lymph_COMMA_10000_COMMA_5)_OpenML,94.2885992527008,0.000547413421164314
BNG(lymph_COMMA_1000_COMMA_1)_OpenML,94.03486466407776,0.0004694069820650485
BNG(lymph_COMMA_1000_COMMA_10)_OpenML,93.95280766487122,0.00015900523364275758
BNG(lymph_COMMA_5000_COMMA_1)_OpenML,93.78436064720154,0.007386301338426998
BNG(lymph_COMMA_5000_COMMA_10)_OpenML,94.07757997512817,-0.00027260647783099835
BNG(lymph_COMMA_nominal_COMMA_1000000)_OpenML,92.30181956291199,0.055998580424881206
BNG(mfeat-fourier)_OpenML,546.3546645641327,0.09028822467599322
BNG(mfeat-fourier_COMMA_nominal_COMMA_1000000)_OpenML,321.30825209617615,0.08089298194390866
BNG(mfeat-karhunen_COMMA_nominal_COMMA_1000000)_OpenML,284.00341296195984,0.057961424968921614
BNG(mfeat-zernike)_OpenML,370.93605303764343,0.026291206041439193
BNG(mfeat-zernike_COMMA_nominal_COMMA_1000000)_OpenML,202.56962037086487,0.0368132188158806
BNG(page-blocks)_OpenML,25.415448427200317,-0.004085159879565546
BNG(pbc)_OpenML,138.1541130542755,-3.2649266885383743e-10
BNG(pendigits)_OpenML,134.7475230693817,0.0015306156087379072
BNG(pendigits_COMMA_nominal_COMMA_1000000)_OpenML,84.87348127365112,0.07122800030947793
BNG(pharynx)_OpenML,76.12559747695923,3.154329224831207e-10
BNG(primary-tumor)_OpenML,89.69291043281555,0.03283630912259858
BNG(puma32H)_OpenML,262.3219835758209,7.461342487980016e-11
BNG(pwLinear)_OpenML,11.690462112426758,4.948202481446199e-08
BNG(satellite_image)_OpenML,296.45201563835144,0.1608413054770813
BNG(satimage)_OpenML,282.6934106349945,0.17368227843817835
BNG(segment)_OpenML,93.41915035247803,0.16424319853556824
BNG(sick_COMMA_nominal_COMMA_1000000)_OpenML,126.98636054992676,0.05162678917578721
BNG(sonar)_OpenML,432.1596143245697,0.0003230424641977109
BNG(sonar_COMMA_nominal_COMMA_1000000)_OpenML,252.30634903907776,-0.0018794825529271717
BNG(spect_test)_OpenML,106.04862856864929,0.0009823487556848722
BNG(spectf_test)_OpenML,345.6882107257843,-0.0696710090034798
BNG(trains)_OpenML,144.8038558959961,0.008252671320178734
BNG(vehicle)_OpenML,153.44201016426086,0.07524818493207593
BNG(vehicle_COMMA_nominal_COMMA_1000000)_OpenML,91.47364974021912,0.07888525465031634
BNG(vote)_OpenML,9.0357084274292,0.5357845242427092
BNG(vowel)_OpenML,102.46902704238892,4.522047460638969e-05
BNG(waveform-5000_COMMA_nominal_COMMA_1000000)_OpenML,183.7618956565857,0.165655481451678
BNG(wine)_OpenML,112.89695405960083,0.31063305925897294
BNG(wisconsin)_OpenML,254.5993378162384,9.225843646261738e-10
BNG(zoo)_OpenML,83.15028548240662,0.20777978329680336
BNG(zoo_COMMA_nominal_COMMA_1000000)_OpenML,87.24151825904846,6.148175203015049e-05
CovPokElec_OpenML,558.1162509918213,0.007239752299429139
CreditCardSubset_OpenML,3.4885284900665283,-0.00012484980361729202
Diabetes130US_OpenML,19.364516019821167,-0.005297849646591894
Hyperplane_10_1E-3_OpenML,98.89258527755737,1.1489426660493986e-07
Hyperplane_10_1E-4_OpenML,98.89713382720947,7.174034081100515e-07
Kaggle_bike_sharing_demand_challange_OpenML,1.2398483753204346,0.00040377128378426045
LED(50000)_OpenML,118.88471698760986,0.060200183141423544
MagicTelescope_OpenML,1.802490472793579,-0.013146644708841134
OnlineNewsPopularity_OpenML,11.192653179168701,4.0583714600360975e-05
PhishingWebsites_OpenML,1.8241095542907715,0.0011152802159196415
RandomRBF_0_0_OpenML,100.64327716827393,-1.0915639058890756e-05
RandomRBF_10_1E-3_OpenML,100.75463128089905,1.915475443569427e-05
RandomRBF_10_1E-4_OpenML,100.53789854049683,0.0011702504678636405
RandomRBF_50_1E-3_OpenML,97.71125912666321,3.685899986777773e-05
RandomRBF_50_1E-4_OpenML,93.97989559173584,1.3596898271003993e-05
ailerons_OpenML,2.8135342597961426,0.0031253108262516674
bank-marketing_OpenML,3.337254524230957,0.0002518184387190715
eeg-eye-state_OpenML,1.8392550945281982,0.01357052806761513
elevators_OpenML,2.094829797744751,0.011002930972405964
eye_movements_OpenML,2.028445243835449,0.0009588814339045995
fried_OpenML,2.6851868629455566,-3.739835218110079e-06
gas-drift-different-concentrations_OpenML,11.063259601593018,0.01999233479194996
gas-drift_OpenML,10.978587865829468,0.01999233479194996
har_OpenML,33.72540998458862,0.2972747467589837
house_16H_OpenML,2.5921247005462646,0.00026153025085801925
letter_OpenML,1.8749799728393555,0.0019992067399853424
meta_stream_intervals.arff_OpenML,15.757784843444824,0.0021441855484421466
mnist_784_OpenML,179.71163821220398,1.151549669285472e-05
mv_OpenML,2.8199684619903564,-2.8251480929999798e-05
nomao_OpenML,16.900367736816406,0.09625549808801921
numerai28.6_OpenML,13.847121953964233,5.9722883954661965e-05
pendigits_OpenML,1.4167420864105225,0.020469475459135144
pol_OpenML,3.054905652999878,0.011033264517536749
spoken-arabic-digit_OpenML,25.554346084594727,-1.8125841987857394e-06
sylva_prior_OpenML,5.663764476776123,0.00795197687051968
